id,lat,long,timezone,yr,mon,day,hr,temp,rh,ws,prec,grass_fuel_load,percent_cured,solrad,sunrise,sunset,sunlight_hours,mcffmc,ffmc,dmc,dc,isi,bui,fwi,dsr,mcgfmc_matted,mcgfmc_standing,gfmc,gsi,gfwi,prec_cumulative,canopy_drying
PRF,45.996,-77.427,-4,2007,6,12,17,32.7,24.28,7.366,0.0,0.35,45.08,0.5735,5.3062,20.9975,15.6912,6.6651,94.051,16.2817,50.9914,11.0051,18.1083,14.4298,3.0652,2.7429,7.2582,67.8648,3.8483,12.8777,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,12,18,32.4,25.34,8.02,0.0,0.35,45.08,0.4342,5.3062,20.9975,15.6912,6.6155,94.1004,16.8187,51.6649,11.4519,18.5449,15.0479,3.3014,3.3302,7.2582,67.6035,4.0856,13.3051,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,12,19,31.44,27.11,5.676,0.0,0.35,45.08,0.2829,5.3062,20.9975,15.6912,6.6155,94.1004,17.3274,52.324,10.1761,18.9589,13.884,2.863,4.2081,7.2582,68.1315,2.0556,8.3987,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,12,20,28.1,49.79,3.063,0.0,0.35,45.08,0.1283,5.3062,20.9975,15.6912,7.6519,93.0729,17.6407,52.933,7.7313,19.2462,11.242,1.9704,7.6281,9.5812,68.148,0.6111,2.3124,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,12,21,22.34,65.51,2.671,0.0,0.35,45.08,0.0,5.3062,20.9975,15.6912,9.336,91.4323,17.6407,52.933,6.0133,19.2462,9.1162,1.3597,12.1627,12.9189,67.0218,0.329,1.245,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,12,22,19.39,78.63,3.598,0.0,0.35,45.08,0.0,5.3062,20.9975,15.6912,11.4834,89.3908,17.6407,52.933,4.7057,19.2462,7.3485,0.9284,16.3109,16.6017,65.4671,0.2037,0.7709,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,12,23,18.33,83.5,2.796,0.0,0.35,45.08,0.0,5.3062,20.9975,15.6912,13.437,87.5809,17.6407,52.933,3.4858,19.2462,5.5392,0.5629,18.9601,19.077,64.5427,0.0453,0.1714,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,13,0,17.04,86.4,3.556,0.0,0.35,43.34,0.0,5.3036,21.007,15.7034,15.2288,85.9592,17.6407,52.933,2.8774,19.2462,4.5589,0.3988,20.8692,20.9165,62.7098,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,13,1,15.91,91.0,3.013,0.0,0.35,43.34,0.0,5.3036,21.007,15.7034,17.0877,84.3141,17.6407,52.933,2.2317,19.2462,3.4401,0.2423,22.961,22.981,61.8482,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,13,2,14.79,94.1,2.643,0.0,0.35,43.34,0.0,5.3036,21.007,15.7034,18.9323,82.7181,17.6407,52.933,1.7779,19.2462,2.585,0.1461,24.8917,24.9006,60.9866,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,13,3,14.45,94.5,4.342,0.0,0.35,43.34,0.0,5.3036,21.007,15.7034,20.5159,81.3758,17.6407,52.933,1.6456,19.2462,2.3197,0.1206,25.9499,25.9536,60.3667,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,13,4,13.5,96.6,2.447,0.0,0.35,43.34,0.0,5.3036,21.007,15.7034,22.0213,80.1232,17.6407,52.933,1.3018,19.2462,1.5638,0.06,27.1913,27.193,59.8934,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,13,5,13.43,96.2,2.7,0.0,0.35,43.34,0.0,5.3036,21.007,15.7034,23.1548,79.1946,17.6407,52.933,1.2008,19.2462,1.2952,0.043,27.6374,27.6382,59.6602,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,13,6,13.5,96.7,2.501,0.0,0.35,43.34,0.0091,5.3036,21.007,15.7034,24.1341,78.4022,17.6506,53.323,1.1052,19.3163,0.9802,0.0263,27.6629,27.9999,59.6588,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,13,7,15.68,91.6,1.522,0.0,0.35,43.34,0.0664,5.3036,21.007,15.7034,24.1341,78.4022,17.6798,53.7457,1.052,19.403,0.9356,0.0242,26.871,27.9999,60.1041,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,13,8,20.71,73.77,2.788,0.0,0.35,43.34,0.2945,5.3036,21.007,15.7034,23.2911,79.0837,17.8004,54.2438,1.1934,19.5567,1.3089,0.0438,19.6227,24.4689,63.3161,0.0139,0.0525,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,13,9,22.81,66.19,4.404,0.0,0.35,43.34,0.466,5.3036,21.007,15.7034,21.9268,80.2011,17.9716,54.7735,1.4486,19.7461,1.9546,0.0891,13.695,20.6702,65.2247,0.3602,1.3629,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,13,10,24.55,51.76,8.48,0.0,0.35,43.34,0.6339,5.3036,21.007,15.7034,19.5515,82.1902,18.2345,55.3292,2.2343,19.995,3.5426,0.2552,9.5126,16.3793,65.4357,1.9337,7.9622,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,13,11,25.92,48.15,9.41,0.0,0.35,43.34,0.7404,5.3036,21.007,15.7034,17.3879,84.052,18.5329,55.9055,2.9741,20.2683,4.8801,0.4499,7.5869,14.1618,65.5627,2.7235,10.4084,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,13,12,26.91,47.74,10.22,0.0,0.35,43.34,0.8075,5.3036,21.007,15.7034,15.7145,85.5257,18.8451,56.4967,3.7889,20.5519,6.2477,0.6966,6.792,13.228,65.4806,3.2829,11.7428,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,13,13,27.69,46.0,9.54,0.0,0.35,43.34,0.8373,5.3036,21.007,15.7034,14.3849,86.7185,19.177,57.0995,4.3302,20.8488,7.1333,0.8808,6.1027,12.6044,65.7617,3.2521,11.6755,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,13,14,28.92,42.25,6.061,0.0,0.35,43.34,0.8285,5.3036,21.007,15.7034,13.1883,87.8089,19.5478,57.7208,4.2454,21.1711,7.0683,0.8667,4.949,11.7611,66.8577,1.8618,7.6913,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,13,15,30.69,39.52,5.6,0.0,0.35,43.34,0.7786,5.3036,21.007,15.7034,12.0352,88.8751,19.9599,58.3687,4.8337,21.5212,8.0177,1.0833,4.4585,10.8336,67.057,1.6587,6.8665,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,13,16,30.01,44.06,6.484,0.0,0.35,43.34,0.6888,5.3036,21.007,15.7034,11.6192,89.2635,20.3325,59.0063,5.3438,21.8458,8.8249,1.2837,4.4585,10.8336,66.8198,2.2239,8.9609,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,13,17,30.11,42.42,7.079,0.0,0.35,43.34,0.5721,5.3036,21.007,15.7034,11.2192,89.639,20.7174,59.6455,5.8114,22.1772,9.5586,1.4787,4.8035,10.8336,66.6087,2.478,9.7336,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,13,18,29.22,48.66,11.47,0.0,0.35,43.34,0.431,5.3036,21.007,15.7034,11.2192,89.639,21.0505,60.2713,7.2506,22.4759,11.5592,2.0699,6.6353,10.8336,65.1748,3.8191,12.8234,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,13,19,28.27,52.04,6.719,0.0,0.35,43.34,0.2794,5.3036,21.007,15.7034,11.2192,89.639,21.3515,60.8828,5.7069,22.7537,9.5454,1.475,7.9928,11.0588,66.1563,1.6136,6.6696,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,13,20,27.11,62.54,2.37,0.0,0.35,43.34,0.1248,5.3036,21.007,15.7034,11.7307,89.1592,21.5769,61.477,4.2787,22.9855,7.4675,0.9552,10.2969,12.4708,66.5986,0.31,1.173,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,13,21,22.55,80.6,2.972,0.0,0.35,43.34,0.0,5.3036,21.007,15.7034,13.4271,87.59,21.674,62.0027,3.5214,23.1324,6.2624,0.6995,15.7439,16.4989,64.7844,0.1684,0.6372,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,13,22,22.28,66.1,8.14,0.0,0.35,43.34,0.0,5.3036,21.007,15.7034,13.7689,87.2778,21.674,62.0027,4.3696,23.1324,7.6379,0.9941,15.7439,16.4989,63.9382,0.7428,2.8106,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,13,23,20.71,66.65,8.37,0.0,0.35,43.34,0.0,5.3036,21.007,15.7034,14.1106,86.967,21.674,62.0027,4.229,23.1324,7.4167,0.9437,15.7439,16.4989,63.898,0.7716,2.9196,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,14,0,18.78,73.68,7.586,0.0,0.35,41.6,0.0,5.3016,21.0159,15.7143,14.8333,86.3141,21.674,62.0027,3.7058,23.1324,6.5703,0.7615,17.0265,17.2995,62.6635,0.4003,1.5145,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,14,1,17.31,77.98,6.339,0.0,0.35,41.6,0.0,5.3016,21.0159,15.7143,15.6703,85.565,21.674,62.0027,3.133,23.1324,5.5957,0.5732,18.4125,18.5175,62.3802,0.1595,0.6036,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,14,2,14.08,92.5,4.38,0.0,0.35,41.6,0.0,5.3016,21.0159,15.7143,17.6717,83.805,21.674,62.0027,2.2336,23.1324,3.9356,0.3074,22.5944,22.6395,60.9661,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,14,3,12.18,97.0,2.377,0.0,0.35,41.6,0.0,5.3016,21.0159,15.7143,19.7896,81.9883,21.674,62.0027,1.6029,23.1324,2.6322,0.1508,25.8714,25.8929,59.6465,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,14,4,11.6,98.2,1.764,0.0,0.35,41.6,0.0,5.3016,21.0159,15.7143,21.6494,80.4306,21.674,62.0027,1.2997,23.1324,1.9305,0.0871,27.8634,27.874,58.7249,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,14,5,10.61,98.8,2.093,0.0,0.35,41.6,0.0,5.3016,21.0159,15.7143,23.2762,79.0959,21.674,62.0027,1.1537,23.1324,1.5519,0.0592,29.1734,29.1787,58.0654,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,14,6,10.98,97.9,2.108,0.0,0.35,41.6,0.005,5.3016,21.0159,15.7143,24.4347,78.1607,21.6791,62.3549,1.0611,23.1964,1.2776,0.042,29.2798,29.4758,58.0123,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,14,7,15.82,86.6,3.771,0.0,0.35,41.6,0.0975,5.3016,21.0159,15.7143,24.3407,78.2361,21.7262,62.7797,1.1613,23.2967,1.5876,0.0616,26.5865,28.3892,59.2189,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,14,8,18.54,72.97,5.662,0.0,0.35,41.6,0.2802,5.3016,21.0159,15.7143,23.4247,78.9753,21.8375,63.2453,1.3654,23.4408,2.1175,0.1026,20.0758,24.6123,61.8527,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,14,9,19.98,61.25,11.74,0.0,0.35,41.6,0.4608,5.3016,21.0159,15.7143,21.6773,80.4074,22.0093,63.7325,2.1432,23.6234,3.8156,0.291,14.6999,20.1418,62.5838,1.4507,5.9093,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,14,10,21.42,58.21,8.13,0.0,0.35,41.6,0.596,5.3016,21.0159,15.7143,20.1332,81.6979,22.2081,64.2413,2.0686,23.8253,3.6885,0.2741,11.3042,17.7427,64.1278,1.2837,5.0355,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,14,11,23.5,56.27,8.17,0.0,0.35,41.6,0.7106,5.3016,21.0159,15.7143,18.6521,82.9582,22.4362,64.7813,2.4216,24.0494,4.4158,0.3769,9.1341,16.1353,64.5733,1.6337,6.7579,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,14,12,23.77,52.62,7.967,0.0,0.35,41.6,0.7836,5.3016,21.0159,15.7143,17.3092,84.1206,22.6862,65.3254,2.791,24.2867,5.1478,0.4945,7.8858,15.0831,64.8532,1.8053,7.4711,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,14,13,25.06,41.43,10.35,0.0,0.35,41.6,0.8339,5.3016,21.0159,15.7143,15.4097,85.7974,23.0121,65.8888,3.9612,24.5706,7.2426,0.9049,6.5545,13.1346,64.4654,2.9168,10.8982,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,14,14,25.88,41.33,8.25,0.0,0.35,41.6,0.823,5.3016,21.0159,15.7143,14.0587,87.0141,23.3491,66.4645,4.2318,24.8626,7.7399,1.0177,5.944,12.4066,65.0993,2.3367,9.3142,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,14,15,25.75,45.97,7.062,0.0,0.35,41.6,0.7663,5.3016,21.0159,15.7143,13.4369,87.581,23.658,67.0382,4.3218,25.1379,7.9368,1.064,5.944,12.4066,65.4056,1.8618,7.6913,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,14,16,25.58,49.68,6.127,0.0,0.35,41.6,0.675,5.3016,21.0159,15.7143,13.2173,87.7823,23.9438,67.6094,4.2434,25.3995,7.8561,1.0449,5.944,12.4066,65.6443,1.4566,5.9382,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,14,17,25.13,49.96,5.307,0.0,0.35,41.6,0.5586,5.3016,21.0159,15.7143,13.0981,87.8917,24.2229,68.1739,4.1359,25.6561,7.724,1.014,6.4385,12.4066,65.765,0.996,3.7686,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,14,18,24.69,55.65,5.008,0.0,0.35,41.6,0.4156,5.3016,21.0159,15.7143,13.0981,87.8917,24.466,68.7317,4.0741,25.8912,7.6616,0.9996,7.7867,12.5834,65.5818,0.7021,2.6566,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,14,19,23.33,71.88,1.015,0.0,0.35,41.6,0.2372,5.3016,21.0159,15.7143,13.718,87.3242,24.6117,69.2692,3.0718,26.0681,5.9214,0.6335,10.4047,14.7188,65.822,0.1266,0.4791,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,14,20,22.61,74.2,1.738,0.0,0.35,41.6,0.1049,5.3016,21.0159,15.7143,14.3673,86.7344,24.7412,69.7958,2.9292,26.2339,5.6777,0.5881,13.0976,16.0392,64.8855,0.144,0.545,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,14,21,19.04,88.4,1.248,0.0,0.35,41.6,0.0,5.3016,21.0159,15.7143,16.0266,85.2485,24.7902,70.2689,2.3199,26.3449,4.4951,0.389,18.5821,19.7998,62.9703,0.0223,0.0842,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,14,22,16.49,98.2,1.604,0.0,0.35,41.6,0.0,5.3016,21.0159,15.7143,18.8258,82.8093,24.7902,70.2689,1.7068,26.3449,3.1784,0.2106,24.1984,24.7253,60.4841,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,14,23,15.17,99.3,2.171,0.0,0.35,41.6,0.0,5.3016,21.0159,15.7143,21.2677,80.7474,24.7902,70.2689,1.3734,26.3449,2.3912,0.1273,27.2285,27.4603,59.0109,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,15,0,14.42,99.9,2.561,0.0,0.35,39.86,0.0,5.3003,21.0242,15.724,23.3349,79.0482,24.7902,70.2689,1.1759,26.3449,1.8821,0.0833,28.9083,29.0112,57.3107,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,15,1,13.23,99.9,2.347,0.0,0.35,39.86,0.0,5.3003,21.0242,15.724,24.9288,77.7658,24.7902,70.2689,1.0391,26.3449,1.4885,0.055,29.8012,29.8488,56.8884,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,15,2,12.75,99.9,2.418,0.0,0.35,39.86,0.0,5.3003,21.0242,15.724,26.1974,76.762,24.7902,70.2689,0.966,26.3449,1.2377,0.0397,30.2792,30.3014,56.6524,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,15,3,11.73,99.9,2.284,0.0,0.35,39.86,0.0,5.3003,21.0242,15.724,27.2071,75.9734,24.7902,70.2689,0.9099,26.3449,0.9853,0.0265,30.6388,30.6495,56.4822,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,15,4,11.02,99.9,2.29,0.0,0.35,39.86,0.0,5.3003,21.0242,15.724,28.0262,75.3405,24.7902,70.2689,0.8758,26.3449,0.9484,0.0248,30.9068,30.9121,56.3505,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,15,5,10.09,99.8,2.809,0.0,0.35,39.86,0.0,5.3003,21.0242,15.724,28.6921,74.8302,24.7902,70.2689,0.8738,26.3449,0.9462,0.0247,31.1268,31.1294,56.2223,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,15,6,10.84,99.9,2.072,0.0,0.35,39.86,0.0002,5.3003,21.0242,15.724,29.227,74.4231,24.7904,70.619,0.8243,26.4063,0.894,0.0223,31.1603,31.1723,56.2344,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,15,7,13.63,99.9,1.334,0.0,0.35,39.86,0.0008,5.3003,21.0242,15.724,29.5876,74.1501,24.7907,71.011,0.7835,26.4748,0.8512,0.0205,31.1603,31.1723,56.2619,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,15,8,17.04,88.0,2.106,0.0,0.35,39.86,0.1564,5.3003,21.0242,15.724,29.175,74.4626,24.8361,71.4541,0.8273,26.5776,0.9012,0.0226,26.9418,29.954,58.274,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,15,9,19.95,78.23,3.015,0.0,0.35,39.86,0.359,5.3003,21.0242,15.724,27.9528,75.397,24.9325,71.9408,0.9114,26.7169,0.9961,0.027,19.4936,26.5941,61.4569,0.0146,0.0552,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,15,10,22.98,67.49,4.273,0.0,0.35,39.86,0.5706,5.3003,21.0242,15.724,25.7699,77.0986,25.0984,72.473,1.087,26.9039,1.6767,0.0679,12.6703,21.8802,63.5692,0.2956,1.1183,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,15,11,25.51,58.35,8.79,0.0,0.35,39.86,0.7194,5.3003,21.0242,15.724,22.7119,79.556,25.3343,73.0432,1.6909,27.1376,3.2181,0.2153,9.1012,17.411,63.4368,1.5392,6.3325,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,15,12,26.7,52.82,7.152,0.0,0.35,39.86,0.8002,5.3003,21.0242,15.724,19.9963,81.8134,25.6139,73.6312,1.9964,27.3994,3.9296,0.3066,7.0065,14.9485,64.196,1.4413,5.8627,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,15,13,27.45,44.57,6.226,0.0,0.35,39.86,0.8385,5.3003,21.0242,15.724,17.3993,84.042,25.9517,74.2304,2.5298,27.6962,5.0868,0.4841,5.5177,13.0337,64.6675,1.3383,5.3332,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,15,14,28.27,37.54,6.004,0.0,0.35,39.86,0.8304,5.3003,21.0242,15.724,14.9712,86.1901,26.3437,74.842,3.3626,28.0255,6.748,0.7984,4.6347,11.4422,64.8575,1.3727,5.5145,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,15,15,28.41,34.58,6.897,0.0,0.35,39.86,0.7791,5.3003,21.0242,15.724,13.045,87.9405,26.7563,75.4556,4.5124,28.3662,8.8375,1.287,4.6347,10.5986,64.6245,1.7579,7.2812,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,15,16,29.6,27.86,6.798,0.0,0.35,39.86,0.693,5.3003,21.0242,15.724,11.1023,89.7491,27.2304,76.0871,5.8209,28.7436,11.0239,1.9033,4.274,9.2235,64.7003,1.7851,7.3909,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,15,17,29.57,31.58,7.939,0.0,0.35,39.86,0.5753,5.3003,21.0242,15.724,10.1234,90.6772,27.6795,76.7182,7.0416,29.1059,12.9323,2.5248,4.274,9.2235,64.3978,2.2586,9.0715,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,15,18,28.58,36.21,5.354,0.0,0.35,39.86,0.4357,5.3003,21.0242,15.724,9.9145,90.8768,28.0842,77.3344,6.3602,29.4402,11.999,2.2113,5.009,9.2235,64.9688,1.0138,3.836,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,15,19,27.49,39.83,6.881,0.0,0.35,39.86,0.2843,5.3003,21.0242,15.724,9.9145,90.8768,28.4514,77.9342,6.869,29.7504,12.8291,2.4893,6.5208,9.4536,64.3432,1.4285,5.7994,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,15,20,25.13,47.71,6.554,0.0,0.35,39.86,0.1305,5.3003,21.0242,15.724,10.117,90.6834,28.7432,78.4987,6.5727,30.0127,12.4461,2.3593,8.8594,10.6766,63.9995,1.0229,3.8704,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,15,21,20.23,75.89,1.419,0.0,0.35,39.86,0.0,5.3003,21.0242,15.724,11.7364,89.1539,28.8514,78.9896,4.0754,30.1613,8.3835,1.1723,14.1632,14.9167,63.6078,0.0871,0.3296,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,15,22,17.55,85.4,2.069,0.0,0.35,39.86,0.0,5.3003,21.0242,15.724,13.7344,87.3092,28.8514,78.9896,3.2324,30.1613,6.8086,0.8111,18.4926,18.81,61.9597,0.0311,0.1178,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,15,23,16.22,90.5,1.422,0.0,0.35,39.86,0.0,5.3003,21.0242,15.724,15.7421,85.5012,28.8514,78.9896,2.4238,30.1613,5.1601,0.4966,21.6412,21.7825,60.734,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,16,0,15.07,92.8,2.526,0.0,0.35,38.12,0.0,5.2996,21.032,15.7324,17.683,83.7951,28.8514,78.9896,2.0317,30.1613,4.2962,0.359,23.8776,23.9397,58.7588,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,16,1,14.25,96.3,1.857,0.0,0.35,38.12,0.0,5.2996,21.032,15.7324,19.6943,82.069,28.8514,78.9896,1.5768,30.1613,3.2207,0.2156,26.0305,26.0589,57.8369,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,16,2,13.7,97.6,2.68,0.0,0.35,38.12,0.0,5.2996,21.032,15.7324,21.5779,80.4898,28.8514,78.9896,1.3698,30.1613,2.6958,0.1574,27.5666,27.5794,57.0769,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,16,3,13.46,98.8,2.429,0.0,0.35,38.12,0.0,5.2996,21.032,15.7324,23.2957,79.08,28.8514,78.9896,1.1716,30.1613,2.1615,0.1064,28.7302,28.7361,56.5435,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,16,4,12.75,99.8,1.845,0.0,0.35,38.12,0.0,5.2996,21.032,15.7324,24.8354,77.8403,28.8514,78.9896,1.0194,30.1613,1.7148,0.0706,29.7216,29.7244,56.0976,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,16,5,11.97,99.7,2.776,0.0,0.35,38.12,0.0,5.2996,21.032,15.7324,26.0897,76.8466,28.8514,78.9896,0.9896,30.1613,1.6207,0.0639,30.2705,30.2718,55.7942,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,16,6,12.18,98.3,2.084,0.0,0.35,38.12,0.0044,5.2996,21.032,15.7324,26.7774,76.3079,28.856,79.3598,0.9206,30.2312,1.3914,0.0488,30.2705,30.2718,55.8234,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,16,7,16.46,89.9,1.242,0.0,0.35,38.12,0.0806,5.2996,21.032,15.7324,26.6716,76.3905,28.8929,79.7942,0.8872,30.3301,1.2706,0.0416,28.2914,29.679,56.8102,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,16,8,19.59,75.14,2.182,0.0,0.35,38.12,0.2776,5.2996,21.032,15.7324,25.6593,77.1859,29.0011,80.2756,0.9847,30.4765,1.6273,0.0644,21.0569,26.0857,59.9901,0.0,0.0,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,16,9,22.47,62.13,3.556,0.0,0.35,38.12,0.4782,5.2996,21.032,15.7324,23.6641,78.7813,29.19,80.8001,1.206,30.6754,2.295,0.1183,13.6692,21.0521,62.4367,0.1826,0.6908,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,16,10,25.03,57.63,3.804,0.0,0.35,38.12,0.6247,5.2996,21.032,15.7324,21.5013,80.5533,29.4254,81.3631,1.4597,30.9068,2.9885,0.1889,9.3948,17.508,63.4986,0.3259,1.233,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,16,11,26.46,47.02,8.24,0.0,0.35,38.12,0.7437,5.2996,21.032,15.7324,18.6588,82.9525,29.7366,81.9475,2.4284,31.1838,5.2876,0.5185,7.1567,14.2749,62.91,1.4801,6.0527,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,16,12,27.69,43.99,12.02,0.0,0.35,38.12,0.8134,5.2996,21.032,15.7324,16.1384,85.1495,30.0809,82.5503,3.9379,31.4821,8.3439,1.1625,6.4777,12.6078,62.0596,2.5263,9.8715,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,16,13,28.82,45.05,7.243,0.0,0.35,38.12,0.8414,5.2996,21.032,15.7324,14.5568,86.5632,30.4325,83.1701,3.7729,31.7872,8.0823,1.0988,5.3474,12.1049,63.4292,1.4938,6.1182,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,16,14,28.61,45.01,9.69,0.0,0.35,38.12,0.8278,5.2996,21.032,15.7324,13.4436,87.5749,30.7817,83.7868,4.9294,32.0901,10.2174,1.6638,5.3474,11.9998,62.8013,2.2194,8.9462,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,16,15,28.03,46.27,12.28,0.0,0.35,38.12,0.7738,5.2996,21.032,15.7324,12.8033,88.1632,31.1161,84.3947,6.1105,32.3832,12.2339,2.2885,5.3474,11.9998,62.1249,2.9229,10.913,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,16,16,28.3,47.23,11.8,0.0,0.35,38.12,0.6868,5.2996,21.032,15.7324,12.4255,88.5125,31.4476,85.0067,6.2711,32.6753,12.5502,2.3943,5.6393,11.9998,62.2175,2.7092,10.3707,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,16,17,28.58,47.06,9.87,0.0,0.35,38.12,0.5713,5.2996,21.032,15.7324,12.1523,88.7661,31.7835,85.6229,5.9009,32.9703,12.0137,2.2161,5.9862,11.9998,62.6725,2.1186,8.6144,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,16,18,27.01,49.51,14.11,0.0,0.35,38.12,0.4302,5.2996,21.032,15.7324,12.1523,88.7661,32.0863,86.2156,7.3065,33.243,14.2777,3.0082,7.5916,11.9998,61.3896,2.6648,10.2528,0.0,0.0
PRF,45.996,-77.427,-4,2007,6,16,19,25.47,52.86,7.854,0.0,0.35,38.12,0.2778,5.2996,21.032,15.7324,12.1523,88.7661,32.3528,86.7851,5.3309,33.4919,11.1622,1.9458,8.8793,12.0227,62.7084,1.1494,4.2464,0.0,0.0
